ObjectType,LookInfoKey,ObjectName,IsVariation,BaseObejctName,VariationFrom,Desc,Mesh,Material,Animset,PhysicAsset,ActionObject,PartsMesh_1,PartsMesh_2,PartsMesh_3,ParticleSystem
NP,EFDLChar_NP_LHCB_01-2.NP_LHCB_01-2,NP_LHCB_01-2,True,NP_LHCB_00,NP_LHCB_01,어린 수도사 1,NP_LHCB_00.mesh_new.NP_LHCB_00_SK,NP_LHCB_01-2.Mat.NP_LHCB_01-2_MI,HM_MA05.ani_0000.HM_MA05_0000_00A_Nor_Ani,HM_MA05.Mesh.HM_MA05_Physics,,MN_Head_MA05_002.Mesh.Head_MA05_002_SK,,,
NP,EFDLChar_NP_LHCB_01-3.NP_LHCB_01-3,NP_LHCB_01-3,True,NP_LHCB_00,NP_LHCB_01,어린 수도사 2,NP_LHCB_00.mesh_new.NP_LHCB_00_SK,NP_LHCB_01-3.Mat.NP_LHCB_01-3_MI,HM_MA05.ani_0000.HM_MA05_0000_00A_Nor_Ani,HM_MA05.Mesh.HM_MA05_Physics,,MN_Head_MA05_002.Mesh.Head_MA05_002_SK,,,
NP,EFDLChar_NP_LHCB_01-4.NP_LHCB_01-4,NP_LHCB_01-4,True,NP_LHCB_00,NP_LHCB_01,불안해하는 주민A,NP_LHCB_00.mesh_new.NP_LHCB_00_SK,NP_LHCB_01-4.Mat.NP_LHCB_01-4_MI,HM_MA05.ani_0000.HM_MA05_0000_00A_Nor_Ani,HM_MA05.Mesh.HM_MA05_Physics,,MN_Head_MA05_002.Mesh.Head_MA05_002_SK,,,
np,EFDLChar_NP_LHCO_00.np_lhco_00,np_lhco_00,False,np_lhco_00,np_lhco_00,콘,NP_LHCO_00.Mesh.NP_LHCO_00_Sk,,np_lhco_00.Ani.NP_LHCO_00_Ani,np_lhco_00.Ani.NP_LHCO_00_Physics,,,,,
np,EFDLChar_NP_LHDL_00.np_lhdl_00,np_lhdl_00,False,np_lhdl_00,np_lhdl_00,델렌,NP_LHDL_00.mesh_new.NP_LHDL_00_SK,,HM_FE03.ani_0000.HM_FE03_0000_00A_Nor_Ani,HM_FE03.Mesh.HM_FE03_Physics,,WP_NP_CVAM_00-1.Mesh.WP_NP_CVAM_00-1_SK,MN_Head_FE03_008.Mesh.MN_Head_FE03_008_SK,,
NP,EFDLChar_NP_LHDL_00-1.NP_LHDL_00-1,NP_LHDL_00-1,True,NP_LHDL_00,NP_LHDL_00,보부상(여)_1,NP_LHDL_00.mesh_new.NP_LHDL_00_SK,NP_LHDL_00-1.Mat.NP_LHDL_00-1_MI,HM_FE03.ani_0000.HM_FE03_0000_00A_Nor_Ani,HM_FE03.Mesh.HM_FE03_Physics,,WP_NP_CVAM_00-1.Mesh.WP_NP_CVAM_00-1_SK,MN_Head_FE03_008.Mesh.MN_Head_FE03_008_SK,,
np,EFDLChar_NP_LHDN_00.np_lhdn_00,np_lhdn_00,False,np_lhdn_00,np_lhdn_00,다우눌,NP_LHDN_00.mesh_new.NP_LHDN_00_SK,NP_LHDN_00.mat_new.NP_LHDN_00_MI,HM_MA02.ani_0000.HM_MA02_0000_00A_Nor_Ani,HM_MA02.Mesh.HM_MA02_Physics,,MN_Head_MA02_003.Mesh.Head_MA02_003_SK,,,
NP,EFDLChar_NP_LHDN_00-1.NP_LHDN_00-1,NP_LHDN_00-1,True,NP_LHDN_00,NP_LHDN_00,네게브,NP_LHDN_00.mesh_new.NP_LHDN_00_SK,NP_LHDN_00-1.Mat.NP_LHDN_00-1_MI,HM_MA02.ani_0000.HM_MA02_0000_00A_Nor_Ani,HM_MA02.Mesh.HM_MA02_Physics,,MN_Head_MA02_003.Mesh.Head_MA02_003_SK,,,
NP,EFDLChar_NP_LHDN_01.NP_LHDN_01,NP_LHDN_01,True,NP_LHDN_00,NP_LHDN_01,가오라의 영혼,NP_LHDN_00.mesh_new.NP_LHDN_00_SK,NP_LHDN_01.mat_new.NP_LHDN_01_MI,HM_MA02.ani_0900.HM_MA02_0900_00A_Nor_Ani,HM_MA02.Mesh.HM_MA02_Physics,,MN_Head_MA02_003.Mesh.Head_MA02_003_SK,WP_NP_LHDN_01.Mesh.WP_NP_LHDN_01_SK,,FX_MN_04.Par_J_LHDN_Aura_01
NP,EFDLChar_NP_LHDN_02.NP_LHDN_02,NP_LHDN_02,True,NP_LHDN_00,NP_LHDN_02,유랑민 전사,NP_LHDN_00.mesh_new.NP_LHDN_00_SK,NP_LHDN_02.Mat.NP_LHDN_02_MI,HM_MA02.ani_0110.HM_MA02_0110_00A_Nor_Ani,HM_MA02.Mesh.HM_MA02_Physics,,MN_Head_MA02_004.Mesh.Head_MA02_004_SK,WP_CMSW_03.Mesh.WP_CMSW_03_Sk,WP_MN_TSGW_04.Mesh.WP_MN_TSGW_04_sk,
NP,EFDLChar_NP_LHDN_02-1.NP_LHDN_02-1,NP_LHDN_02-1,True,NP_LHDN_00,NP_LHDN_02,유랑민 전사2,NP_LHDN_00.mesh_new.NP_LHDN_00_SK,NP_LHDN_02-1.Mat.NP_LHDN_02-1_MI,HM_MA02.ani_0110.HM_MA02_0110_00A_Nor_Ani,HM_MA02.Mesh.HM_MA02_Physics,,MN_Head_MA02_004.Mesh.Head_MA02_004_SK,WP_CMSW_03.Mesh.WP_CMSW_03_Sk,WP_MN_TSGW_04.Mesh.WP_MN_TSGW_04_sk,
NP,EFDLChar_NP_LHDN_02-2.NP_LHDN_02-2,NP_LHDN_02-2,True,NP_LHDN_00,NP_LHDN_02,유랑민 전사3,NP_LHDN_00.mesh_new.NP_LHDN_00_SK,NP_LHDN_02-2.Mat.NP_LHDN_02-2_MI,HM_MA02.ani_0110.HM_MA02_0110_00A_Nor_Ani,HM_MA02.Mesh.HM_MA02_Physics,,WP_MN_TSGW_04.Mesh.WP_MN_TSGW_04_sk,MN_Head_MA02_004.Mesh.Head_MA02_004_SK,WP_CMSW_03.Mesh.WP_CMSW_03_Sk,
NP,EFDLChar_NP_LHDN_03.NP_LHDN_03,NP_LHDN_03,True,NP_LHDN_00,NP_LHDN_03,타자한,NP_LHDN_00.mesh_new.NP_LHDN_00_SK,NP_LHDN_03.Mat.NP_LHDN_03_MI,HM_MA02.Ani_5500.HM_MA02_5500_00A_Nor_Ani,HM_MA02.Mesh.HM_MA02_Physics,,MN_Head_MA02_004.Mesh.Head_MA02_004_SK,,,
np,EFDLChar_NP_LHDW_00.np_lhdw_00,np_lhdw_00,False,np_lhdw_00,np_lhdw_00,데위,NP_LHDW_00.Mesh.NP_LHDW_00_sk,,NP_LHDW_00.Ani.NP_LHDW_00_Ani,NP_LHDW_00.Ani.NP_LHDW_00_Physics,,,,,
NP,EFDLChar_NP_LHDW_01.NP_LHDW_01,NP_LHDW_01,True,NP_LHDW_00,NP_LHDW_01,데위-1,NP_LHDW_01.Mesh.NP_LHDW_01_SK,,NP_LHDW_01.Ani.NP_LHDW_01_Ani,NP_LHDW_01.Ani.NP_LHDW_01_Physics,,,,,
NP,EFDLChar_NP_LHDW_01-1.NP_LHDW_01-1,NP_LHDW_01-1,True,NP_LHDW_00,NP_LHDW_01,데위-2,NP_LHDW_01.Mesh.NP_LHDW_01_SK,NP_LHDW_01-1.Mat.NP_LHDW_01-1_MI,NP_LHDW_01.Ani.NP_LHDW_01_Ani,NP_LHDW_01.Ani.NP_LHDW_01_Physics,,,,,
NP,EFDLChar_NP_LHEA_00.NP_LHEA_00,NP_LHEA_00,False,NP_LHEA_00,NP_LHEA_00,악마 아만,MN_LGDG_00.Mesh.MN_LGDG_00_SK,,,,,,,,
np,EFDLChar_NP_LHER_00.np_lher_00,np_lher_00,False,np_lher_00,np_lher_00,아일라라,NP_LHER_00.mesh_new.NP_LHER_00_SK,,HM_FE04.ani_0000.HM_FE04_0000_00A_Nor_Ani,HM_FE04.Mesh.HM_FE04_Physics,,MN_Head_FE04_001.Mesh.Head_FE04_001_SK,,,
NP,EFDLChar_NP_LHER_00-1.NP_LHER_00-1,NP_LHER_00-1,True,NP_LHER_00,NP_LHER_00,네바,NP_LHER_00.mesh_new.NP_LHER_00_SK,NP_LHER_00-1.Mat.NP_LHER_00-1_MI,HM_FE04.ani_0000.HM_FE04_0000_00A_Nor_Ani,HM_FE04.Mesh.HM_FE04_Physics,,MN_Head_FE04_001.Mesh.Head_FE04_001_SK,,,
NP,EFDLChar_NP_LHER_00-2.NP_LHER_00-2,NP_LHER_00-2,True,NP_LHER_00,NP_LHER_00,샤할라,NP_LHER_00.mesh_new.NP_LHER_00_SK,NP_LHER_00-2.Mat.NP_LHER_00-2_MI,HM_FE04.ani_0000.HM_FE04_0000_00A_Nor_Ani,HM_FE04.Mesh.HM_FE04_Physics,,MN_Head_FE04_001.Mesh.Head_FE04_001_SK,,,
NP,EFDLChar_NP_LHGI_00.NP_LHGI_00,NP_LHGI_00,False,NP_LHGI_00,NP_LHGI_00,로이드,MN_CVSS_00.Mesh.MN_CVSS_00_SK,NP_LHGI_00.Mat.NP_LHCN_00_MI,NP_LHGI_00.Ani.NP_LHCN_00_Ani,NP_LPTG_00.Mesh.NP_LPTG_00_Physics,,,,,
NP,EFDLChar_NP_LHGR_00.NP_LHGR_00,NP_LHGR_00,False,NP_LHGR_00,NP_LHGR_00,고리,NP_LHGR_00.Mesh.NP_LHGR_00_SK,,NP_LHGR_00.Ani.NP_LHGR_00_Ani,NP_LHGR_00.Mesh.NP_LHGR_00_Physics,,,,,
np,EFDLChar_NP_LHGW_00.np_lhgw_00,np_lhgw_00,False,np_lhgw_00,np_lhgw_00,고반,NP_LHGW_00.Mesh.NP_LHGW_00_SK,,np_lhgw_00.Ani.NP_LHGW_00_Ani,np_lhgw_00.Ani.NP_LHGW_00_Physics,,,,,
NP,EFDLChar_NP_LHGW_00-1.NP_LHGW_00-1,NP_LHGW_00-1,True,NP_LHGW_00,NP_LHGW_00,대장장이 프롬,NP_LHGW_00-1.Mesh.NP_LHGW_00-1_SK,NP_LHGW_00-1.Mat.NP_LHGW_00-1_MI,,,,,,,
np,EFDLChar_NP_LHHC_00.np_lhhc_00,np_lhhc_00,False,np_lhhc_00,np_lhhc_00,히커,NP_LHHC_00.Mesh.NP_LHHC_00_SK,,np_lhhc_00.Ani.NP_LHHC_00_Ani,,,,,,
NP,EFDLChar_NP_LHMB_00.NP_LHMB_00,NP_LHMB_00,False,NP_LHMB_00,NP_LHMB_00,아르테미스_게시판,NP_LHMB_00.Mesh.NP_LHMB_00_SK,,,NP_LHMB_00.Mesh.NP_LHMB_00_SK_Physics,,,,,
NP,EFDLChar_NP_LHMD_SC.NP_LHMD_SC,NP_LHMD_SC,True,NP_LHMD_00,NP_LHMD_SC,모드 컨텐츠 허수아비,NP_LHMD_SC.Mesh.BI_Scarecrow_SK,,,,,,,,
NP,EFDLChar_NP_LHMD_SC01.NP_LHMD_SC01,NP_LHMD_SC01,True,NP_LHMD_00,NP_LHMD_SC01,모드 컨텐츠 허수아비 베리-1,NP_LHMD_SC01.Mesh.NP_LHMD_SC01_SK,,,,,,,,
NP,EFDLChar_NP_LHMD_SC02.NP_LHMD_SC02,NP_LHMD_SC02,True,NP_LHMD_00,NP_LHMD_SC02,낡은 허수아비,NP_LHMD_SC02.Mesh.NP_LHMD_SC02_SK,,,,,,,,
NP,EFDLChar_NP_LHNR_00.NP_LHNR_00,NP_LHNR_00,False,NP_LHNR_00,NP_LHNR_00,네리아,NP_LHNR_00.Mesh.NP_LHNR_00_SK,,NP_LHNR_00.Ani.NP_LHNR_00_Ani,NP_LHNR_00.Ani.NP_LHNR_00_Physics,,,,,
NP,EFDLChar_NP_LHNR_01.NP_LHNR_01,NP_LHNR_01,True,NP_LHNR_00,NP_LHNR_01,주점마담_네리아,NP_LHNR_01.Mesh.NP_LHNR_01_SK,,,,,mn_head_fe02_001.Mesh.Head_FE02_001_SK,,,
np,EFDLChar_NP_LHPCM_00.np_lhpcm_00,np_lhpcm_00,False,np_lhpcm_00,np_lhpcm_00,꼬마 남자,np_lhpcm_00.Mesh.NP_LHPCM_00_SK,,np_lhpcm_00.Ani.NP_LHPCM_00_ani,np_lhpcm_00.Ani.NP_LHPCM_00_Physics,,,,,
np,EFDLChar_NP_LHPCM_01.np_lhpcm_01,np_lhpcm_01,True,np_lhpcm_00,np_lhpcm_01,꼬마 여자,np_lhpcm_01.Mesh.NP_LHPCM_01_SK,,np_lhpcm_01.Ani.NP_LHPCM_01_ani,np_lhpcm_00.Ani.NP_LHPCM_00_Physics,,,,,
np,EFDLChar_NP_LHPCW_00.np_lhpcw_00,np_lhpcw_00,False,np_lhpcw_00,np_lhpcw_00,여자아이,NP_LHPCW_00.Mesh.NP_LHPCW_00_Skin,,np_lhpcw_00.Ani.NP_LHPCW_00_Ani,np_lhpcw_00.Ani.NP_LHPCW_00_Physics,,,,,
NP,EFDLChar_NP_LHPCW_01.NP_LHPCW_01,NP_LHPCW_01,True,NP_LHPCW_00,NP_LHPCW_01,브로닌,NP_LHPCW_01.Mesh.NP_LHPCW_01_SK,,NP_LHPCW_01.Ani.NP_LHPCW_01_Ani,NP_LHPCW_01.Ani.NP_LHPCW_01_Physics,,,,,
NP,EFDLChar_NP_LHPCW_01-1.NP_LHPCW_01-1,NP_LHPCW_01-1,True,NP_LHPCW_00,NP_LHPCW_01,브로닌 베리1,NP_LHPCW_01.Mesh.NP_LHPCW_01_SK,NP_LHPCW_01-1.Mat.NP_LHPCW_01-1_MI,NP_LHPCW_01.Ani.NP_LHPCW_01_Ani,NP_LHPCW_01.Ani.NP_LHPCW_01_Physics,,,,,
NP,EFDLChar_NP_LHPCW_01-2.NP_LHPCW_01-2,NP_LHPCW_01-2,True,NP_LHPCW_00,NP_LHPCW_01,브로닌 베리2,NP_LHPCW_01.Mesh.NP_LHPCW_01_SK,NP_LHPCW_01-2.Mat.NP_LHPCW_01-2_MI,NP_LHPCW_01-2.Ani.NP_LHPCW_01-2_Ani,NP_LHPCW_01-2.Ani.NP_LHPCW_01_Physics,,,,,
NP,EFDLChar_NP_LHPCW_01-3.NP_LHPCW_01-3,NP_LHPCW_01-3,True,NP_LHPCW_00,NP_LHPCW_01,브로닌 베리3,NP_LHPCW_01.Mesh.NP_LHPCW_01_SK,NP_LHPCW_01-3.Mat.NP_LHPCW_01-3_MI,NP_LHPCW_01-2.Ani.NP_LHPCW_01-2_Ani,NP_LHPCW_01-2.Ani.NP_LHPCW_01_Physics,,,,,
NP,EFDLChar_NP_LHPM_00.NP_LHPM_00,NP_LHPM_00,False,NP_LHPM_00,NP_LHPM_00,일반남자,NP_LHPM_00.Mesh.NP_LHPM_00_SK,,NP_LHPM_00.Ani.NP_LHPM_00_Ani,NP_LHPM_00.Ani.NP_LHPM_00_Physics,,,,,
NP,EFDLChar_NP_LHPM_01.NP_LHPM_01,NP_LHPM_01,True,NP_LHPM_00,NP_LHPM_01,일반남자 베리,NP_LHPM_01.Mesh.NP_LHPM_01_SK,,NP_LHPM_00.Ani.NP_LHPM_00_Ani,NP_LHPM_01.Mesh.NP_LHPM_01_Physics,,,,,
np,EFDLChar_NP_LHPW_00.np_lhpw_00,np_lhpw_00,False,np_lhpw_00,np_lhpw_00,일반여자,NP_LHPW_00.Mesh.NP_LHPW_00_SK,,np_lhpw_01.Ani.NP_LHPW_01_Ani,np_lhpw_01.Ani.NP_LHPW_01_Physics,,,,,
np,EFDLChar_NP_LHPW_01.np_lhpw_01,np_lhpw_01,True,np_lhpw_00,np_lhpw_01,일반여자 베리,NP_LHPW_01.Mesh.NP_LHPW_01_SK,,np_lhpw_01.Ani.NP_LHPW_01_Ani,np_lhpw_01.Ani.NP_LHPW_01_Physics,,,,,
NP,EFDLChar_NP_LHRP_00.NP_LHRP_00,NP_LHRP_00,False,NP_LHRP_00,NP_LHRP_00,르네폰,NP_LHRP_00.Mesh.NP_LHRP_00_SK,,NP_LHRP_00.Ani.NP_LHRP_00_Ani,NP_LHRP_00.Ani.NP_LHRP_00_Physics,,,,,
NP,EFDLChar_NP_LHRP_00-1.NP_LHRP_00-1,NP_LHRP_00-1,True,NP_LHRP_00,NP_LHRP_00,르네폰 베리1,NP_LHRP_00.Mesh.NP_LHRP_00_SK,NP_LHRP_00-1.Mat.NP_LHRP_00-1_MI,NP_LHRP_00.Ani.NP_LHRP_00_Ani,NP_LHRP_00.Ani.NP_LHRP_00_Physics,,,,,
NP,EFDLChar_NP_LHRP_00-2.NP_LHRP_00-2,NP_LHRP_00-2,True,NP_LHRP_00,NP_LHRP_00,르네폰 베리2,NP_LHRP_00.Mesh.NP_LHRP_00_SK,NP_LHRP_00-2.Mat.NP_LHRP_00-2_MI,NP_LHRP_00.Ani.NP_LHRP_00_Ani,NP_LHRP_00.Ani.NP_LHRP_00_Physics,,,,,
NP,EFDLChar_NP_LHRP_00-3.NP_LHRP_00-3,NP_LHRP_00-3,True,NP_LHRP_00,NP_LHRP_00,르네폰 베리3,NP_LHRP_00.Mesh.NP_LHRP_00_SK,NP_LHRP_00-3.Mat.NP_LHRP_00-3_MI,NP_LHRP_00.Ani.NP_LHRP_00_Ani,NP_LHRP_00.Ani.NP_LHRP_00_Physics,,,,,
NP,EFDLChar_NP_LHRZ_00.NP_LHRZ_00,NP_LHRZ_00,False,NP_LHRZ_00,NP_LHRZ_00,로즈,NP_LHRZ_00.mesh_new.NP_LHRZ_00_SK,,HM_FE02.ani_0028.HM_FE02_0028_00A_Nor_Ani,HM_FE02.Mesh.HM_FE02_Physics,,MN_Head_FE02_004.Mesh.MN_Head_FE02_004_SK,WP_NP_UVGR_00.Mesh.WP_NP_UVGR_00_SK,,
NP,EFDLChar_NP_LHRZ_00-1.NP_LHRZ_00-1,NP_LHRZ_00-1,True,NP_LHRZ_00,NP_LHRZ_00,로즈 베리1,NP_LHRZ_00.mesh_new.NP_LHRZ_00_SK,NP_LHRZ_00-1.Mat.NP_LHRZ_00-1_MI,HM_FE02.ani_0028.HM_FE02_0028_00A_Nor_Ani,HM_FE02.Mesh.HM_FE02_Physics,,MN_Head_FE02_004.Mesh.MN_Head_FE02_004_SK,WP_NP_UVGR_00.Mesh.WP_NP_UVGR_00_SK,,
NP,EFDLChar_NP_LHRZ_00-2.NP_LHRZ_00-2,NP_LHRZ_00-2,True,NP_LHRZ_00,NP_LHRZ_00,로즈베리2,NP_LHRZ_00.mesh_new.NP_LHRZ_00_SK,NP_LHRZ_00-2.Mat.NP_LHRZ_00-2_MI,HM_FE02.ani_0028.HM_FE02_0028_00A_Nor_Ani,HM_FE02.Mesh.HM_FE02_Physics,,WP_NP_UVGR_00.Mesh.WP_NP_UVGR_00_SK,MN_Head_FE02_004.Mesh.MN_Head_FE02_004_SK,,
NP,EFDLChar_NP_LHRZ_00-3.NP_LHRZ_00-3,NP_LHRZ_00-3,True,NP_LHRZ_00,NP_LHRZ_00,로즈베리3,NP_LHRZ_00.mesh_new.NP_LHRZ_00_SK,NP_LHRZ_00-3.Mat.NP_LHRZ_00-3_MI,HM_FE02.ani_0028.HM_FE02_0028_00A_Nor_Ani,HM_FE02.Mesh.HM_FE02_Physics,,WP_NP_UVGR_00.Mesh.WP_NP_UVGR_00_SK,MN_Head_FE02_004.Mesh.MN_Head_FE02_004_SK,,
NP,EFDLChar_NP_LHRZ_00-4.NP_LHRZ_00-4,NP_LHRZ_00-4,True,NP_LHRZ_00,NP_LHRZ_00,로즈베리4,NP_LHRZ_00.mesh_new.NP_LHRZ_00_SK,NP_LHRZ_00-4.Mat.NP_LHRZ_00-4_MI,HM_FE02.ani_0028.HM_FE02_0028_00A_Nor_Ani,HM_FE02.Mesh.HM_FE02_Physics,,WP_NP_UVGR_00.Mesh.WP_NP_UVGR_00_SK,MN_Head_FE02_004.Mesh.MN_Head_FE02_004_SK,,
NP,EFDLChar_NP_LPAM_00.NP_LPAM_00,NP_LPAM_00,False,NP_LPAM_00,NP_LPAM_00,아만,NP_LPAM_00.Mesh.NP_LPAM_00_SK,,NP_LPAM_00.Ani.NP_LPAM_00_Ani,NP_LPAM_00.Ani.NP_LPAM_00_Physics,,,,,
NP,EFDLChar_NP_LPAR_00.NP_LPAR_00,NP_LPAR_00,False,NP_LPAR_00,NP_LPAR_00,아만_리뉴얼,NP_LPAR_00.Mesh.NP_LPAR_00_SK,,NP_LPAR_00.Ani.NP_LPAR_00_Ani,NP_LPAR_00.Ani.NP_LPAR_00_Physics,,WP_NP_LPAR_00.Mesh.WP_NP_LPAR_00_SK,,,
NP,EFDLChar_NP_LPDA_00.NP_LPDA_00,NP_LPDA_00,False,NP_LPDA_00,NP_LPDA_00,데런아만,NP_LPDA_00.Mesh.NP_LPDA_00_SK,,NP_LPDA_00.Ani.NP_LPDA_00_Ani,NP_LPDA_00.Ani.NP_LPDA_00_Physics,,,,,
NP,EFDLChar_NP_LPHS_00.NP_LPHS_00,NP_LPHS_00,False,NP_LPHS_00,NP_LPHS_00,환경 NPC 말,NP_LPHS_00.Mesh.NP_LPHS_00_SK,,NP_LPHS_00.Ani.NP_LPHS_00_Ani,NP_LPHS_00.Ani.NP_LPHS_00_Physics,,,,,
NP,EFDLChar_NP_LPHS_01.NP_LPHS_01,NP_LPHS_01,True,NP_LPHS_00,NP_LPHS_01,환경 NPC 말 갈색,NP_LPHS_00.Mesh.NP_LPHS_02_SK,NP_LPHS_01.Mat.NP_LPHS_01_MI,NP_LPHS_00.Ani.NP_LPHS_00_Ani,NP_LPHS_00.Ani.NP_LPHS_00_Physics,,,,,
NP,EFDLChar_NP_LPHS_01-1.NP_LPHS_01-1,NP_LPHS_01-1,True,NP_LPHS_00,NP_LPHS_01,마구간 말,NP_LPHS_00.Mesh.NP_LPHS_02_SK,,NP_LPHS_00.Ani.NP_LPHS_00_Ani,NP_LPHS_00.Ani.NP_LPHS_00_Physics,,,,,
NP,EFDLChar_NP_LPHS_01-2.NP_LPHS_01-2,NP_LPHS_01-2,True,NP_LPHS_00,NP_LPHS_01,더러운말(퀘스트용),NP_LPHS_00.Mesh.NP_LPHS_02_SK,NP_LPHS_01-2.Mat.NP_LPHS_01-2_MI,,,,,,,
NP,EFDLChar_NP_LPHS_01-3.NP_LPHS_01-3,NP_LPHS_01-3,True,NP_LPHS_00,NP_LPHS_01,반짝이는 깨끗한 말,NP_LPHS_00.Mesh.NP_LPHS_02_SK,NP_LPHS_01-3.Mat.NP_LPHS_01-3_MI,,,,,,,
NP,EFDLChar_NP_LPHS_01-4.NP_LPHS_01-4,NP_LPHS_01-4,True,NP_LPHS_00,NP_LPHS_01,기생충 붙은 말(퀘스트용),NP_LPHS_00.Mesh.NP_LPHS_02_SK,NP_LPHS_01-4.Mat.NP_LPHS_01-4_MI,,,,,,,FX_BS_03.State.Par_B_StateVermin_001
NP,EFDLChar_NP_LPHS_01-5.NP_LPHS_01-5,NP_LPHS_01-5,True,NP_LPHS_00,NP_LPHS_01,세베루스 말,NP_LPHS_01-1.Mesh.NP_LPHS_02_SK,NP_LPHS_01-5.Mat.NP_LPHS_01-5_MI,,,,,,,
NP,efdlchar_np_lphs_01-6.NP_LPHS_01-6,NP_LPHS_01-6,True,NP_LPHS_00,NP_LPHS_01,몬테르크 종마_갈색말,np_lphs_00.Mesh.NP_LPHS_02_SK,NP_LPHS_01-6.Mat.NP_LPHS_01-6_MI,,,,,,,
NP,efdlchar_np_lphs_01-7.NP_LPHS_01-7,NP_LPHS_01-7,True,NP_LPHS_00,NP_LPHS_01,몬테르크 종마_흑마,np_lphs_00.Mesh.NP_LPHS_02_SK,NP_LPHS_01-7.Mat.NP_LPHS_01-7_MI,,,,,,,
NP,EFDLChar_NP_LPHS_02.NP_LPHS_02,NP_LPHS_02,True,NP_LPHS_00,NP_LPHS_02,환경 NPC 말 01,NP_LPHS_00.Mesh.NP_LPHS_02_SK,,NP_LPHS_00.Ani.NP_LPHS_00_Ani,NP_LPHS_00.Ani.NP_LPHS_00_Physics,,,,,
NP,EFDLChar_NP_LPNE_00.NP_LPNE_00,NP_LPNE_00,False,NP_LPNE_00,NP_LPNE_00,네일릭,NP_LPNE_00.Mesh.NP_LPNE_Sk,,NP_LPNE_00.Ani.NP_LPNE_Ani,NP_LPNE_00.Ani.NP_LPNE_Sk_Physics,,,,,
NP,EFDLChar_NP_LPSV_00.NP_LPSV_00,NP_LPSV_00,False,NP_LPSV_00,NP_LPSV_00,조난자,NP_LPSV_00.Mesh.NP_LPSV_00_sk,,NP_LPSV_00.Ani.NP_LPSV_00_Ani,,,,,,
NP,EFDLChar_NP_LPSV_01.NP_LPSV_01,NP_LPSV_01,True,NP_LPSV_00,NP_LPSV_01,조난자-1,NP_LPSV_01.Mesh.NP_LPSV_01_SK,,NP_LPSV_01.Ani.NP_LPSV_01_Ani,NP_LPSV_01.Ani.NP_LPSV_01_Physics,,NP_LPSV_01.Mesh.Wp_01_SK,NP_LPSV_01.Mesh.Wp_02_SK,,
NP,EFDLChar_NP_LPSV_01-1.NP_LPSV_01-1,NP_LPSV_01-1,True,NP_LPSV_00,NP_LPSV_01,조난자-2,NP_LPSV_01.Mesh.NP_LPSV_01_SK,NP_LPSV_01-1.Mat.NP_LPSV_01-1_MI,,,,,,,
NP,EFDLChar_NP_LPSV_01-2.NP_LPSV_01-2,NP_LPSV_01-2,True,NP_LPSV_00,NP_LPSV_01,조난자-3,NP_LPSV_01.Mesh.NP_LPSV_01_SK,NP_LPSV_01-2.Mat.NP_LPSV_01-2_MI,,,,,,,
NP,EFDLChar_NP_LPSV_01-3.NP_LPSV_01-3,NP_LPSV_01-3,True,NP_LPSV_00,NP_LPSV_01,조난자-4,NP_LPSV_01.Mesh.NP_LPSV_01_SK,NP_LPSV_01-3.Mat.NP_LPSV_01-3_MI,,,,,,,
NP_LPSV,EFDLChar_NP_LPSV_01_FGT.NP_LPSV_01_FGT,NP_LPSV_01_FGT,True,NP_LPSV_01_00,NP_LPSV_01_FGT,수상한 신도 FGT,NP_LPSV_01.Mesh.NP_LPSV_01_SK,,NP_LPSV_01.Ani.NP_LPSV_01_Ani_FGT,NP_LPSV_01.Ani.NP_LPSV_01_Physics,,NP_LPSV_01.Mesh.Wp_01_SK,NP_LPSV_01.Mesh.Wp_02_SK,,
NP,EFDLChar_NP_LPTG_00.NP_LPTG_00,NP_LPTG_00,False,NP_LPTG_00,NP_LPTG_00,치안대병사,NP_LGBS_00.Mesh.NP_LPTG_00_sk,NP_LPTG_00.Mat.NP_LPTG_00_MI,NP_LPTG_00.Ani.NP_LPTG_00_Ani,NP_LPTG_00.Mesh.NP_LPTG_00_Physics,,NP_LPTG_00.Mesh.NP_LPTG_00_Weapon_SK,,,
NP,EFDLChar_NP_LPTG_01.NP_LPTG_01,NP_LPTG_01,True,NP_LPTG_00,NP_LPTG_01,도스만,NP_LPTG_01.Mesh.NP_LPTG_01_SK,,NP_LPTG_01.Ani.NP_LPTG_01_Ani,NP_LPTG_00.Mesh.NP_LPTG_00_Physics,,NP_LPTG_01.Mesh.NP_LPTG_01_WP,,,
NP,EFDLChar_NP_LPTG_02.NP_LPTG_02,NP_LPTG_02,True,NP_LPTG_00,NP_LPTG_02,파커,NP_LPTG_02.Mesh.NP_LPTG_02_SK,,NP_LPTG_00.Ani.NP_LPTG_00_Ani,NP_LPTG_00.Mesh.NP_LPTG_00_Physics,,NP_LPTG_02.Mesh.NP_LPTG_02_WP_SK,,,
np,EFDLChar_NP_LPWAG_00.np_lpwag_00,np_lpwag_00,False,np_lpwag_00,np_lpwag_00,마차,NP_LPWAG_00.sk,,NP_LPWAG_00.Ani,NP_LPWAG_00.sk_Physics,,,,,
NP,EFDLChar_NP_LRAR_00.NP_LRAR_00,NP_LRAR_00,False,NP_LRAR_00,NP_LRAR_00,아론,NP_LRAR_00.Mesh.NP_LRAR_00_SK,,NP_LRAR_00.Ani.NP_LRAR_00_Ani,NP_LRAR_00.Ani.NP_LRAR_00_Physics,,,,,
