Key,Group,Data
tip.name.item_101100021,\테이블\아이템 이름,정밀한 대검
tip.name.item_101100022,\테이블\아이템 이름,고급 병사의 대검
tip.name.item_101200021,\테이블\아이템 이름,디스트 무기이름없음
tip.name.item_101200022,\테이블\아이템 이름,디스트로이어 3차 무기
tip.name.item_101300021,\테이블\아이템 이름,정밀한 캐논스피어
tip.name.item_101300022,\테이블\아이템 이름,고급 병사의 캐논스피어
tip.name.item_103000011,\테이블\아이템 이름,누더기 건틀릿
tip.name.item_103000012,\테이블\아이템 이름,버려진 건틀릿
tip.name.item_103100021,\테이블\아이템 이름,구름을 머금은 너클
tip.name.item_103100022,\테이블\아이템 이름,라킹 본 너클
tip.name.item_103200021,\테이블\아이템 이름,구름을 머금은 건틀릿
tip.name.item_103200022,\테이블\아이템 이름,라킹 본 건틀릿
tip.name.item_103300021,\테이블\아이템 이름,기공사 2차 무기
tip.name.item_103300022,\테이블\아이템 이름,기공사 3차 무기
tip.name.item_111000030,\테이블\아이템 이름,빛 바랜 투구
tip.name.item_111000031,\테이블\아이템 이름,잊힌 병사의 투구
tip.name.item_111000032,\테이블\아이템 이름,구리빛 판금 투구
tip.name.item_111000033,\테이블\아이템 이름,영광스런 투구
tip.name.item_113000030,\테이블\아이템 이름,누더기 투구
tip.name.item_113000031,\테이블\아이템 이름,잘 꿰맨 투구
tip.name.item_113000032,\테이블\아이템 이름,무법자 투구
tip.name.item_113000033,\테이블\아이템 이름,우승자 투구
tip.name.item_121000030,\테이블\아이템 이름,빛 바랜 상의
tip.name.item_121000031,\테이블\아이템 이름,잊힌 병사의 상의
tip.name.item_121000032,\테이블\아이템 이름,구리빛 판금 상의
tip.name.item_121000033,\테이블\아이템 이름,영광스런 상의
tip.name.item_123000030,\테이블\아이템 이름,누더기 상의
tip.name.item_123000031,\테이블\아이템 이름,잘 꿰맨 상의
tip.name.item_123000032,\테이블\아이템 이름,무법자 상의
tip.name.item_123000033,\테이블\아이템 이름,우승자 상의
tip.name.item_131000030,\테이블\아이템 이름,빛 바랜 하의
tip.name.item_131000031,\테이블\아이템 이름,잊힌 병사의 하의
tip.name.item_131000032,\테이블\아이템 이름,구리빛 판금 하의
tip.name.item_131000033,\테이블\아이템 이름,영광스런 하의
tip.name.item_133000030,\테이블\아이템 이름,누더기 하의
tip.name.item_133000031,\테이블\아이템 이름,잘 꿰맨 하의
tip.name.item_133000032,\테이블\아이템 이름,무법자 하의
tip.name.item_133000033,\테이블\아이템 이름,우승자 하의
tip.name.item_141000030,\테이블\아이템 이름,빛 바랜 장갑
tip.name.item_141000031,\테이블\아이템 이름,잊힌 병사의 장갑
tip.name.item_141000032,\테이블\아이템 이름,구리빛 판금 장갑
tip.name.item_141000033,\테이블\아이템 이름,영광스런 장갑
tip.name.item_143000030,\테이블\아이템 이름,누더기 장갑
tip.name.item_143000031,\테이블\아이템 이름,잘 꿰맨 장갑
tip.name.item_143000032,\테이블\아이템 이름,무법자 장갑
tip.name.item_143000033,\테이블\아이템 이름,우승자 장갑
tip.name.item_151000030,\테이블\아이템 이름,빛 바랜 어깨
tip.name.item_151000031,\테이블\아이템 이름,잊힌 병사의 어깨
tip.name.item_151000032,\테이블\아이템 이름,구리빛 판금 어깨
tip.name.item_151000033,\테이블\아이템 이름,영광스런 어깨
tip.name.item_153000030,\테이블\아이템 이름,누더기 어깨
tip.name.item_153000031,\테이블\아이템 이름,잘 꿰맨 어깨
tip.name.item_153000032,\테이블\아이템 이름,무법자 어깨
tip.name.item_153000033,\테이블\아이템 이름,우승자 어깨
tip.name.item_95397,\테이블\아이템 이름,애드웨나의 강철망치
tip.name.item_95398,\테이블\아이템 이름,갓 낳은 달걀
tip.name.enum_skipcollidepawntype_force,\공통,[New!]
tip.name.enum_skipcollidepawntype_none,\공통,[New!]
tip.name.enum_skipcollidepawntype_normal,\공통,[New!]
tip.name.enum_devshapegroup_sector,\공통,[New!]
tip.name.enum_tutorialeventtype_uicontrol,\공통,[New!]
tip.name.item_10007,\테이블\아이템 이름,속도의 비약
tip.name.enum_skillbookacquiretype_commonaction,\공통,[New!]
tip.name.enum_skillbookacquiretype_life,\공통,[New!]
tip.name.enum_skillbookacquiretype_social,\공통,[New!]
tip.name.interactionkey_squarehole,,스퀘어홀
tip.name.item_103000013,\테이블\아이템 이름,수려한 건틀릿
tip.name.item_95003,\테이블\아이템 이름,퀘스트 노트 UI
tip.name.item_95394,\테이블\아이템 이름,델파이 현 지도
tip.name.npc_monster_102550,\테이블\몬스터 이름,새끼 수해 거미
tip.name.npc_monster_102560,\테이블\몬스터 이름,갈고리거미
tip.name.npc_monster_102570,\테이블\몬스터 이름,임프
tip.name.npc_monster_102580,\테이블\몬스터 이름,불타는 임프
tip.name.npc_monster_102590,\테이블\몬스터 이름,마법사 임프
tip.name.npc_monster_102600,\테이블\몬스터 이름,디오리카바구미
tip.name.npc_monster_102610,\테이블\몬스터 이름,빈수레 산적 1
tip.name.npc_monster_102620,\테이블\몬스터 이름,빈수레 산적 2
tip.name.npc_monster_102630,\테이블\몬스터 이름,빈수레 산적 3
tip.name.npc_monster_102640,\테이블\몬스터 이름,건장한 기루 종업원
tip.name.npc_monster_102650,\테이블\몬스터 이름,듀라이크 등장시 게이트
tip.name.npc_monster_102660,\테이블\몬스터 이름,블러디앤
tip.name.npc_monster_102670,\테이블\몬스터 이름,욕망의 정수
tip.name.npc_monster_102680,\테이블\몬스터 이름,탐욕의 정수
tip.name.npc_monster_102690,,설원의 수호자
tip.name.npc_monster_102700,\테이블\몬스터 이름,계곡골렘
tip.name.npc_monster_102710,\테이블\몬스터 이름,계곡골렘
tip.name.npc_monster_102720,\테이블\몬스터 이름,계곡 수호 골렘
tip.name.npc_monster_102770,\테이블\몬스터 이름,거대 루푸스
tip.name.npc_monster_102800,\테이블\몬스터 이름,달빛 늑대
tip.name.npc_monster_102810,\테이블\몬스터 이름,흙빛갈기늑대
tip.name.npc_monster_102820,\테이블\몬스터 이름,크란
tip.name.npc_monster_110125,\테이블\몬스터 이름,화염 악마 정령
tip.name.npc_monster_110126,\테이블\몬스터 이름,화염 악마 정령
tip.name.npc_monster_120490,\테이블\몬스터 이름,악마개
tip.name.npc_monster_120500,\테이블\몬스터 이름,부두목 쿠고
tip.name.npc_monster_122290,,카스릭
tip.name.npc_monster_130172,\테이블\몬스터 이름,화염 불꽃 전사
tip.name.npc_monster_130173,\테이블\몬스터 이름,화염 불꽃 전사
tip.name.npc_monster_130183,\테이블\몬스터 이름,화염 켈베로스
tip.name.npc_monster_130184,\테이블\몬스터 이름,화염 켈베로스
tip.name.npc_monster_130213,\테이블\몬스터 이름,화염 불꽃 악마
tip.name.npc_monster_130214,\테이블\몬스터 이름,화염 불꽃 악마
tip.name.npc_monster_130310,\테이블\몬스터 이름,화염 불꽃 악마
tip.name.npc_monster_130320,\테이블\몬스터 이름,화염 불꽃 전사
tip.name.npc_monster_130330,\테이블\몬스터 이름,화염 켈베로스
tip.name.npc_monster_130340,\테이블\몬스터 이름,화염 불꽃 군대장
tip.name.npc_monster_130350,\테이블\몬스터 이름,화염 악마 정령
tip.name.npc_monster_130360,\테이블\몬스터 이름,화염 악마 정령
tip.name.npc_monster_200135,,적 가문 수련생
tip.name.npc_monster_200141,,적 가문 수련생
tip.name.npc_monster_200211,,적 가문 수련생
tip.name.npc_monster_200212,,적 가문 수련생
tip.name.npc_monster_200213,,적 가문 수련생
tip.name.npc_monster_200245,,욕망의 노예
tip.name.npc_monster_200745,,난장깨비
tip.name.npc_monster_201000,,라미로스
tip.name.npc_monster_201030,,악마개
tip.name.npc_monster_201040,,진화한 악마개
tip.name.npc_monster_201050,,어린 메라뱀
tip.name.npc_monster_201060,,메라뱀
tip.name.npc_monster_444444,,사망 테스트
tip.name.npc_monster_500010,,악마개
tip.name.npc_monster_500020,,진화한 악마개
tip.name.npc_monster_600210,,마군단 폭파병
tip.name.npc_monster_600220,,독화살 도굴단원
tip.name.npc_monster_600230,,화이트펜
tip.name.npc_monster_600240,,메로크 주술사
tip.name.npc_monster_600260,,발키리
tip.name.npc_monster_600270,,화염 불꽃 악마
tip.name.npc_monster_600280,,노예 사냥꾼
tip.name.npc_monster_600310,,설인 슈고
tip.name.npc_monster_600320,,히르아
tip.name.npc_monster_600330,,화염 불꽃 전사
tip.name.npc_monster_600340,,진화한 악마개
tip.name.npc_monster_600350,,마군단 거인병
tip.name.npc_monster_601000,,봉인석
tip.name.npc_monster_601001,,봉인석
tip.name.npc_monster_601002,,봉인석
tip.name.npc_monster_601003,,봉인석
tip.name.npc_monster_610000,,[일반] 수호탑
tip.name.npc_monster_800101,,블랙풋
tip.name.npc_monster_800191,,노예 사냥꾼
tip.name.npc_monster_800201,,노예 탐색꾼
tip.name.npc_monster_800221,,노예 추적견
tip.name.npc_monster_800470,,어둠의 정령기사
tip.name.npc_monster_800480,,벨모로크
tip.name.npc_monster_800490,,불칸
tip.name.npc_monster_800500,,메로크 주술사
tip.name.npc_monster_800510,,루푸스
tip.name.npc_monster_800511,,루푸스
tip.name.npc_monster_800520,,크로클로우
tip.name.npc_monster_800521,,크로클로우
tip.name.npc_monster_800530,,이끼 늑대
tip.name.npc_monster_800540,,고로아
tip.name.npc_monster_800550,,철거인
tip.name.npc_monster_800560,,발키리
tip.name.npc_monster_800570,,천계의 사제
tip.name.npc_monster_800580,,천계의 기사
tip.name.npc_monster_800590,,창공의 그림자
tip.name.npc_monster_800600,,엘베르
tip.name.npc_monster_800720,,히르아
tip.name.npc_monster_800730,,판데몬
tip.name.npc_monster_800740,,틸로타
tip.name.npc_monster_800750,,라미로스
tip.name.npc_monster_800770,,두키
tip.name.npc_monster_800771,,두키
tip.name.npc_monster_800772,,두키
tip.name.npc_monster_800773,,두키
tip.name.npc_monster_800774,,두키
tip.name.npc_monster_800775,,두키
tip.name.npc_monster_800776,,재빠른 두키
tip.name.npc_monster_800777,,재빠른 두키
tip.name.npc_monster_800778,,재빠른 두키
tip.name.npc_monster_800779,,두키왕
tip.name.npc_monster_800780,,묘지기 유령
tip.name.npc_monster_810000,,주방장
tip.name.npc_monster_810001,,테스트 몬스터
tip.name.npc_monster_810002,,주방장
tip.name.npc_monster_810010,,맵타입 테스트
tip.name.npc_monster_810020,,청팀
tip.name.npc_monster_810030,,홍팀
tip.name.npc_monster_810040,,주방장
tip.name.npc_monster_810060,,테스트 몬스터2
tip.name.npc_monster_900031,,30레벨 데미지데스트
tip.name.npc_monster_900350,,듀라이크(테스트)
tip.name.npc_monster_900360,,예가티
tip.name.npc_monster_900370,,객잔종업원
tip.name.npc_monster_900380,,기녀
tip.name.npc_monster_900390,,마기 호동
tip.name.npc_monster_900400,,대례복 호동
tip.name.npc_monster_900410,,수상한 신도
tip.name.npc_monster_900420,,일꾼
tip.name.npc_monster_990010,,루푸스
tip.name.npc_monster_990020,,엘베르
tip.name.npc_monster_990030,,재생배율 테스트
tip.name.npc_monster_990099,,말풍선 테스트
tip.name.npc_monster_990101,,독화살도굴단원
tip.name.npc_monster_999282,,분쇄 테스트
tip.name.npc_monster_999888,,나때릴꺼냥
tip.name.skill_16190,\테이블\스킬\PC,템페스트 슬래쉬
tip.name.skill_20230,\테이블\스킬\PC,전류 방출
tip.name.skillbuff_1,\테이블\버프,오라 테스트
tip.name.skillbuff_100,\테이블\버프,파츠 파괴 몬스터 디버프
tip.name.skillbuff_10000103,\테이블\버프,출혈
tip.name.skillbuff_100010,\테이블\버프,회복 물약
tip.name.skillbuff_100020,\테이블\버프,폭주
tip.name.skillbuff_100021,\테이블\버프,속도의 비약
tip.name.skillbuff_100030,\테이블\버프,이동속도 증가 물약
tip.name.skillbuff_1001,\테이블\버프,도트 데미지
tip.name.skillbuff_1002,\테이블\버프,힐
tip.name.skillbuff_1003,\테이블\버프,동결
tip.name.skillbuff_1004,\테이블\버프,석화
tip.name.skillbuff_1005,\테이블\버프,기절
tip.name.skillbuff_1006,\테이블\버프,공포
tip.name.skillbuff_10060102,\테이블\버프,회복
tip.name.skillbuff_1007,\테이블\버프,수면
tip.name.skillbuff_1008,\테이블\버프,지진
tip.name.skillbuff_10080101,\테이블\버프,폭주
tip.name.skillbuff_10080103,\테이블\버프,탈진
tip.name.skillbuff_10080104,\테이블\버프,걷기 디버프
tip.name.skillbuff_1009,\테이블\버프,저주
tip.name.skillbuff_101,\테이블\버프,파츠 파괴 몬스터 디버프
tip.name.skillbuff_1010,\테이블\버프,환각
tip.name.skillbuff_1010920,\테이블\버프,치유
tip.name.skillbuff_1011,\테이블\버프,물리방어 파괴
tip.name.skillbuff_1012,\테이블\버프,마법방어 파괴
tip.name.skillbuff_10120102,\테이블\버프,화염 도트
tip.name.skillbuff_1013,\테이블\버프,죽음의 선고
tip.name.skillbuff_1013720,\테이블\버프,보호막
tip.name.skillbuff_1013730,\테이블\버프,산성비
tip.name.skillbuff_1014,\테이블\버프,실명
tip.name.skillbuff_1015,\테이블\버프,침묵
tip.name.skillbuff_1015302,\테이블\버프,진액 던지기
tip.name.skillbuff_1015631,\테이블\버프,파멸의 메아리
tip.name.skillbuff_1015632,\테이블\버프,파멸의 메아리
tip.name.skillbuff_1016,\테이블\버프,암흑
tip.name.skillbuff_1017,\테이블\버프,해충
tip.name.skillbuff_1017212,\테이블\버프,흡혈
tip.name.skillbuff_1017311,\테이블\버프,충격파
tip.name.skillbuff_1018,\테이블\버프,둔화
tip.name.skillbuff_1018012,\테이블\버프,명중 감소
tip.name.skillbuff_1019,\테이블\버프,출혈
tip.name.skillbuff_102,\테이블\버프,파츠 파괴 몬스터 디버프
tip.name.skillbuff_1020,\테이블\버프,중독
tip.name.skillbuff_1020310,\테이블\버프,몸말기
tip.name.skillbuff_1021,\테이블\버프,감전
tip.name.skillbuff_1022,\테이블\버프,속박
tip.name.skillbuff_1022510,\테이블\버프,광폭화
tip.name.skillbuff_1023,\테이블\버프,화상
tip.name.skillbuff_1023200,\테이블\버프,질병의 기운
tip.name.skillbuff_1024,\테이블\버프,변이
tip.name.skillbuff_1025,\테이블\버프,슬로우
tip.name.skillbuff_1025012,\테이블\버프,보호막
tip.name.skillbuff_1026,\테이블\버프,구멍함정
tip.name.skillbuff_1026622,\테이블\버프,흡혈
tip.name.skillbuff_1027,\테이블\버프,진군의 깃발
tip.name.skillbuff_1028,\테이블\버프,냉기
tip.name.skillbuff_1029,\테이블\버프,무기력
tip.name.skillbuff_1030,\테이블\버프,주변 화염
tip.name.skillbuff_1031,\테이블\버프,생명력 증가
tip.name.skillbuff_1032,\테이블\버프,생명력 감소
tip.name.skillbuff_1033,\테이블\버프,생명력 회복
tip.name.skillbuff_1034,\테이블\버프,생명력 지속회복
tip.name.skillbuff_1035,\테이블\버프,생명력 흡수
tip.name.skillbuff_1036,\테이블\버프,공격력 증가
tip.name.skillbuff_1037,\테이블\버프,공격력 감소
tip.name.skillbuff_1038,\테이블\버프,치명타 증가
tip.name.skillbuff_1039,\테이블\버프,피해량 감소
tip.name.skillbuff_1040,\테이블\버프,피해량 증가
tip.name.skillbuff_1041,\테이블\버프,슈퍼아머
tip.name.skillbuff_1042,\테이블\버프,무적
tip.name.skillbuff_1043,\테이블\버프,주변 데미지
tip.name.skillbuff_1044,\테이블\버프,거미줄
tip.name.skillbuff_1045,\테이블\버프,낙인
tip.name.skillbuff_1046,\테이블\버프,도발
tip.name.skillbuff_120000,\테이블\버프,격투가 각성
tip.name.skillbuff_1203001,\테이블\버프,역병충 무리
tip.name.skillbuff_1203510,\테이블\버프,어린메라뱀 방어
tip.name.skillbuff_1203610,\테이블\버프,메라뱀 방어
tip.name.skillbuff_1301112,\테이블\버프,올가미
tip.name.skillbuff_1502920,\테이블\버프,분노
tip.name.skillbuff_160308,\테이블\버프,분노의 일격
tip.name.skillbuff_160309,\테이블\버프,금강
tip.name.skillbuff_160504,\테이블\버프,스트라이크 센스 
tip.name.skillbuff_160602,\테이블\버프,진동의 일격
tip.name.skillbuff_160604,\테이블\버프,가속
tip.name.skillbuff_160605,\테이블\버프,용맹한 돌진
tip.name.skillbuff_160606,\테이블\버프,제압
tip.name.skillbuff_160700,\테이블\버프,무자비
